timestamp_ms,setpoint_v,sensor_v
5090010,2.1000,1.8035
5090510,2.1000,1.8100
5091010,2.1000,1.8092
5091510,2.1000,1.8019
5092010,2.1000,1.8011
5092510,2.1000,1.8092
5093010,2.1000,1.8011
5093510,2.1000,1.7995
5094010,2.1000,1.8003
5094510,2.1000,1.7955
5095010,2.1000,1.8092
5095510,2.1000,1.8035
5096010,2.1000,1.8043
5096510,2.1000,1.8027
5097010,2.1000,1.8156
5097510,2.1000,1.7979
5098010,2.1000,1.8051
5098510,2.1000,1.8043
5099010,2.1000,1.7979
5099510,2.1000,1.8188
5100010,2.1000,1.8164
5100510,2.1000,1.7930
5101010,2.1000,1.8027
5101510,2.1000,1.7922
5102010,2.1000,1.8051
5102510,2.1000,1.8092
5103010,2.1000,1.7979
5103510,2.1000,1.8059
5104010,2.1000,1.8051
5104510,2.1000,1.7979
5105010,2.1000,1.8075
5105510,2.1000,1.8043
5106010,2.1000,1.7979
5106510,2.1000,1.7971
5107010,2.1000,1.8027
5107510,2.1000,1.7826
5108010,2.1000,1.8003
5108510,2.1000,1.8059
5109010,2.1000,1.8011
5109510,2.1000,1.7979
5110010,2.1000,1.7995
5110510,2.1000,1.8043
5111010,2.1000,1.8075
5111510,2.1000,1.8075
5112010,2.1000,1.7995
5112510,2.1000,1.8035
5113010,2.1000,1.8067
5113510,2.1000,1.7995
5114010,2.1000,1.7995
5114510,2.1000,1.8003
5115010,2.1000,1.8035
5115510,2.1000,1.8180
5116010,2.1000,1.8027
5116510,2.1000,1.8027
5117010,2.1000,1.8043
5117510,2.1000,1.8051
5118010,2.1000,1.8204
5118510,2.1000,1.8051
5119010,2.1000,1.8003
5119510,2.1000,1.8003
5120010,2.1000,1.7995
5120510,2.1000,1.8003
5121010,2.1000,1.8067
5121510,2.1000,1.8019
5122010,2.1000,1.8180
5122510,2.1000,1.8075
5123010,2.1000,1.8156
5123510,2.1000,1.8092
5124010,2.1000,1.8092
5124510,2.1000,1.8132
5125010,2.1000,1.7971
5125510,2.1000,1.8100
5126010,2.1000,1.7971
5126510,2.1000,1.8084
5127010,2.1000,1.8059
5127510,2.1000,1.8003
5128010,2.1000,1.8092
5128510,2.1000,1.7995
5129010,2.1000,1.8092
5129510,2.1000,1.8011
5130010,2.1000,1.7995
5130510,2.1000,1.7963
5131010,2.1000,1.8164
5131510,2.1000,1.7979
5132010,2.1000,1.8035
5132510,2.1000,1.8132
5133010,2.1000,1.8237
5133510,2.1000,1.8051
5134010,2.1000,1.8108
5134510,2.1000,1.7995
5135010,2.1000,1.8043
5135510,2.1000,1.7971
5136010,2.1000,1.8140
5136510,2.1000,1.8043
5137010,2.1000,1.8108
5137510,2.1000,1.8140
5138010,2.1000,1.8075
5138510,2.1000,1.8027
5139010,2.1000,1.8051
5139510,2.1000,1.8011
5140010,2.1000,1.8100
5140510,2.1000,1.8011
5141010,2.1000,1.8027
5141510,2.1000,1.8108
5142010,2.1000,1.8059
5142510,2.1000,1.7979
5143010,2.1000,1.8059
5143510,2.1000,1.8059
5144010,2.1000,1.8075
5144510,2.1000,1.8229
5145010,2.1000,1.8059
5145510,2.1000,1.8043
5146010,2.1000,1.8221
5146510,2.1000,1.8164
5147010,2.1000,1.8237
5147510,2.1000,1.8059
5148010,2.1000,1.8084
5148510,2.1000,1.8092
5149010,2.1000,1.8180
5149510,2.1000,1.8051
5150010,2.1000,1.8140
5150510,2.1000,1.8011
5151010,2.1000,1.7922
5151510,2.1000,1.8132
5152010,2.1000,1.8075
5152510,2.1000,1.8051
5153010,2.1000,1.8092
5153510,2.1000,1.8261
5154010,2.1000,1.8100
5154510,2.1000,1.8003
5155010,2.1000,1.8196
5155510,2.1000,1.8180
5156010,2.1000,1.8035
5156510,2.1000,1.8140
5157010,2.1000,1.8108
5157510,2.1000,1.7987
5158010,2.1000,1.8051
5158510,2.1000,1.8043
5159010,2.1000,1.8092
5159510,2.1000,1.8301
5160010,2.1000,1.8092
5160510,2.1000,1.7995
5161010,2.1000,1.8108
5161510,2.1000,1.8035
5162010,2.1000,1.8156
5162510,2.1000,1.8075
5163010,2.1000,1.8027
5163510,2.1000,1.8221
5164010,2.1000,1.8043
5164510,2.1000,1.8035
5165010,2.1000,1.8067
5165510,2.1000,1.8019
5166010,2.1000,1.8059
5166510,2.1000,1.8075
5167010,2.1000,1.8116
5167510,2.1000,1.8067
5168010,2.1000,1.8043
5168510,2.1000,1.8100
5169010,2.1000,1.8108
5169510,2.1000,1.8108
5170010,2.1000,1.8043
5170510,2.1000,1.8051
5171010,2.1000,1.8092
5171510,2.1000,1.8172
5172010,2.1000,1.8092
5172510,2.1000,1.8196
5173010,2.1000,1.8019
5173510,2.1000,1.8092
5174010,2.1000,1.7850
5174510,2.1000,1.8059
5175010,2.1000,1.8075
5175510,2.1000,1.8108
5176010,2.1000,1.8148
5176510,2.1000,1.8084
5177010,2.1000,1.8180
5177510,2.1000,1.8124
5178010,2.1000,1.7995
5178510,2.1000,1.8108
5179010,2.1000,1.8067
