timestamp_ms,setpoint_v,sensor_v
1968836,1.6000,1.2531
1969336,1.6000,1.2563
1969836,1.6000,1.2370
1970336,1.6000,1.2370
1970836,1.6000,1.2370
1971336,1.6000,1.2370
1971836,1.6000,1.2370
1972336,1.6000,1.2370
1972836,1.6000,1.2531
1973336,1.6000,1.2596
1973836,1.6000,1.2370
1974336,1.6000,1.2652
1974836,1.6000,1.2547
1975336,1.6000,1.2370
1975836,1.6000,1.2596
1976336,1.6000,1.2531
1976836,1.6000,1.2596
1977336,1.6000,1.2370
1977836,1.6000,1.2370
1978336,1.6000,1.2370
1978836,1.6000,1.2523
1979336,1.6000,1.2612
1979836,1.6000,1.2628
1980336,1.6000,1.2765
1980836,1.6000,1.2563
1981336,1.6000,1.2579
1981836,1.6000,1.2370
1982336,1.6000,1.2588
1982836,1.6000,1.2612
1983336,1.6000,1.2555
1983836,1.6000,1.2523
1984336,1.6000,1.2652
1984836,1.6000,1.2596
1985336,1.6000,1.2370
1985836,1.6000,1.2579
1986336,1.6000,1.2547
1986836,1.6000,1.2515
1987336,1.6000,1.2563
1987836,1.6000,1.2555
1988336,1.6000,1.2668
1988836,1.6000,1.2668
1989336,1.6000,1.2273
1989836,1.6000,1.2370
1990336,1.6000,1.2579
1990836,1.6000,1.2684
1991336,1.6000,1.2620
1991836,1.6000,1.2805
1992336,1.6000,1.2644
1992836,1.6000,1.2370
1993336,1.6000,1.2620
1993836,1.6000,1.2370
1994336,1.6000,1.2628
1994836,1.6000,1.2563
1995336,1.6000,1.2588
1995836,1.6000,1.2620
1996336,1.6000,1.2612
1996836,1.6000,1.2652
1997336,1.6000,1.2563
1997836,1.6000,1.2612
1998336,1.6000,1.2628
1998836,1.6000,1.2596
1999336,1.6000,1.2749
1999836,1.6000,1.2612
2000336,1.6000,1.2725
2000836,1.6000,1.2660
2001336,1.6000,1.2660
2001836,1.6000,1.2563
2002336,1.6000,1.2708
2002836,1.6000,1.2531
2003336,1.6000,1.2660
2003836,1.6000,1.2547
2004336,1.6000,1.2596
2004836,1.6000,1.2579
2005336,1.6000,1.2716
2005836,1.6000,1.2588
2006336,1.6000,1.2692
2006836,1.6000,1.2370
2007336,1.6000,1.2370
2007836,1.6000,1.2652
2008336,1.6000,1.2531
2008836,1.6000,1.2636
2009336,1.6000,1.2612
2009836,1.6000,1.2612
2010336,1.6000,1.2620
2010836,1.6000,1.2628
2011336,1.6000,1.2684
2011836,1.6000,1.2684
2012336,1.6000,1.2676
2012836,1.6000,1.2620
2013336,1.6000,1.2684
2013836,1.6000,1.2708
2014336,1.6000,1.2305
2014836,1.6000,1.2628
2015336,1.6000,1.2749
2015836,1.6000,1.2628
2016336,1.6000,1.2757
2016836,1.6000,1.2660
2017336,1.6000,1.2660
2017836,1.6000,1.2676
2018336,1.6000,1.2612
